238,ATR-0454,,M,,352,24/08/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5076503448,-55.6848050952,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
239,ATR-0455,,M,,837,24/08/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5057626179,-55.7125810047,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
249,ATR-0456,,M,,"747,5",07/09/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4522360693,-56.0033483049,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
250,ATR-0457,,M,,"537,5",07/09/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.3562212892,-56.1288669956,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
252,ATR-0458,,,,"25,5",07/09/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.1597168499,-56.576890144,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
256,ATR-0459,,,,1149,20/09/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4731902541,-53.6593981786,,BR262 -Três Lagoas,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
275,ATR-0460,,,,"273,5",05/10/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5014544874,-55.7675316244,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
277,ATR-0461,,,,"499,5",05/10/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.2838955922,-56.3011193153,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
285,ATR-0462,,M,,849,18/10/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4710315872,-54.4544621963,,BR262 -Três Lagoas,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
310,ATR-0463,,,,714,02/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4909805769,-55.2895487072,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
315,ATR-0464,,,,"13,2",02/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.4679712918,-55.9777542099,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
320,ATR-0465,,M,,516,02/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.8428961867,-56.8915562499,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
341,ATR-0466,,M,,335,16/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5033532566,-55.7487989188,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
342,ATR-0467,,M,,422,16/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.9252406888,-56.8552285447,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
354,ATR-0468,,,,478,30/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-20.5153027261,-55.6129157246,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
359,ATR-0469,,M,,"104,5",30/11/13,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,-19.9016719738,-56.8656540895,,BR262 -Ponte Rio Paraguai,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Fischer, E"
RK003,ATR-0470,,,,"112,5",24/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5028250398436,-55.8679560586068,,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK004,ATR-0471,,,,,24/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4840520246359,-52.7928715391113,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK005,ATR-0472,NEC01,M,F,907,24/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK006,ATR-0473,,,EID,"599,5",24/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK007,ATR-0474,,,V,,25/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5683058875048,-54.6339596969699,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK008,ATR-0475,,,MV,"244,5",25/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4657879506312,-54.0589371950263,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK009,ATR-0476,,M,EID,392,27/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6836404823444,-54.4231651812123,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK010,ATR-0477,NEC02,M,F,,27/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8559941858397,-52.9978135511049,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK011,ATR-0478,NEC03,M,F,928,03/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6148799027978,-53.7161476611256,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK012,ATR-0479,,,EID,329,03/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.3397304970204,-56.1733133081723,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK014,ATR-0480,,,MV,"3,2",06/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.458699710113,-55.2607695272073,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK015,ATR-0481,,,MV,"271,5",06/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5059600083301,-55.7111793722221,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK020,ATR-0482,,,MV,"246,5",06/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5078297585999,-55.6858295829312,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK024,ATR-0483,,,MV,"311,5",07/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.2596131647425,-56.3809225429262,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK025,ATR-0484,,,MV,937,07/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.3565540323424,-56.0042711998239,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK033,ATR-0485,,,EID,1900,07/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.5881271911959,-53.9653735773085,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK037,ATR-0486,,,EAD,207,07/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7534254917758,-54.1838800244443,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK040,ATR-0487,,,V,172,07/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.691587817754,-54.3742695738243,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK042,ATR-0488,,,V,88,08/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4558386092463,-53.7446636741263,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK043,ATR-0489,NEC04,,EID,1302,14/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5344947742376,-55.4241053478671,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK044,ATR-0490,,,EID,,19/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4726345526258,-54.4095853414892,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK045,ATR-0491,,M,EID,"520,5",24/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6224948214165,-52.3663564540331,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK046,ATR-0492,,,V,"197,5",20/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8414274970631,-52.6821644952241,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK051,ATR-0493,,,V,486,21/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8795538820012,-52.8726851380068,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK052,ATR-0494,,,V,388,21/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5087215978982,-55.6688973937695,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK059,ATR-0495,NEC05,F,F,2182,22/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8127889033127,-52.5375057405898,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK066,ATR-0496,,M,EID,1462,27/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4539582360512,-55.2572480202681,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK087,ATR-0497,NEC06,M,EID,"145,5",27/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.1633896360637,-56.5673969097764,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK108,ATR-0498,,,EAD,"266,5",08/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.631904982448,-53.5797128803833,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK110,ATR-0499,,,EAD,"222,5",08/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6156523412746,-53.7097517063774,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK113,ATR-0500,NEC10,F,F,7,11/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4817226802722,-54.1428408876136,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK128,ATR-0501,NEC07,M,F,1688,13/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5056699286085,-55.713483136876,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK135,ATR-0502,,M,EAD,2126,14/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4734749408248,-55.9687917311646,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK139,ATR-0503,,,V,959,14/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.1468345900431,-56.6097447035794,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK141,ATR-0504,NEC08,M,F,373,15/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4301739928254,-54.8974364019231,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK142,ATR-0505,,,EID,1179,16/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.467747395946,-55.9780912454138,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK143,ATR-0506,,,EAD,"862,5",20/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.478549753603,-54.1267191490589,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK145,ATR-0507,NEC12,F,F,"533,5",21/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1746596917394,-53.0225098801902,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK146,ATR-0508,,,EAD,280,21/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.3904903210211,-52.7595183349727,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK148,ATR-0509,,F,F,893,22/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.7133556457266,-53.3396968290985,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK149,ATR-0510,,,F,"758,5",22/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6017569245764,-53.8360039244728,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK156,ATR-0511,,,EID,1127,27/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5028250398436,-55.8679560586068,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK163,ATR-0512,,,V,"263,5",29/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4840520246359,-52.7928715391113,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK165,ATR-0513,,F,V,"601,5",29/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK166,ATR-0514,,,MV,713,29/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7969113980321,-51.8883090795178,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK019,ATR-0515,,,V,323,06/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-19.8906398991,-52.9860449784,31/03/18,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK038,ATR-0516,,,MV,"143,5",07/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.8531991638,-53.0358212298,31/03/19,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK065,ATR-0517,,,EAD,1743,27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4703824913,-55.2129903725,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK069,ATR-0518,,,MV,1998,27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.550017,-55.471737,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK072,ATR-0519,,,V,"440,5",27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.509480,-55.658237,31/03/18,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK074,ATR-0520,,,EAD,"653,5",27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.508025,-55.679403,31/03/19,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK076,ATR-0521,,,V,754,27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.506589,-55.699821,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK078,ATR-0522,,,MV,1738,27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.504510,-55.731414,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK080,ATR-0523,,,EID,742,27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.430291,-56.039012,31/03/18,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK081,ATR-0524,,,V,"777,5",27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.366653,-56.120846,31/03/19,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK082,ATR-0525,,,MV,"252,5",27/02/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.339972,-56.172756,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK093,ATR-0526,,F,EAD,177,06/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.466639,-53.544593,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK095,ATR-0527,,,EAD,250,06/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.464025,-53.394314,31/03/18,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK112,ATR-0528,,F,F,"603,5",08/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.584839,-53.915480,31/03/19,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK123,ATR-0529,,,EAD,1211,13/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.516255,-55.611133,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK124,ATR-0530,,,V,"107,5",13/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.509149,-55.664502,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK130,ATR-0531,,,EAD,173,14/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.500761,-55.772907,31/03/18,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK136,ATR-0532,,,V,"51,5",14/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.367510,-56.120525,31/03/19,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK137,ATR-0533,,,V,"10,5",14/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.311467,-56.243230,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK158,ATR-0534,,,V,"196,5",28/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.077648,-56.759703,31/03/17,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK159,ATR-0535,,F,F,639,28/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.053167,-56.779851,31/03/18,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK162,ATR-0536,,M,F,1362,29/03/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.400417,-53.908041,31/03/19,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB01-CE,ATR-0537,,F,Biópsia de orelha,,06/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.0524,-53.9241333333,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB02-CE,ATR-0538,,F,Biópsia de orelha,"140,5",07/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1396333333,-53.7513,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB03-CE,ATR-0539,,M,Biópsia de orelha,554,08/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1590166667,-53.7572,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB04-CE,ATR-0540,,M,Biópsia de orelha,"383,5",09/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1397833333,-53.7491666667,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB05-CE,ATR-0541,,F,Biópsia de orelha,372,14/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4978644467484,-54.2240606560014,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB06-CE,ATR-0542,,M,Biópsia de orelha,512,16/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4448801744055,-53.0600655201202,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB07-CE,ATR-0543,,M,Biópsia de orelha,417,16/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.8106868867092,-51.8349440158646,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB09-CE,ATR-0544,,M,Biópsia de orelha,"121,5",04/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8291397999912,-52.6184852379589,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB10-CE,ATR-0545,,F,Biópsia de orelha,"691,5",05/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5033623763038,-55.8575766291622,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB11-CE,ATR-0546,,M,Biópsia de orelha,785,06/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.426641859031,-55.050238708427,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB12-CE,ATR-0547,,F,Biópsia de orelha,"611,5",08/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4613393195543,-54.0361968586558,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB13-CE,ATR-0548,,F,Biópsia de orelha,"910,5",09/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.7979384671833,-51.8836262749072,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB14-CE,ATR-0549,,M,Biópsia de orelha,301,11/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.1377440951418,-53.4890450590052,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB15-CE,ATR-0550,,M,Biópsia de orelha,394,13/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6222868163202,-52.4539116932374,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
TB16-CE,ATR-0551,,F,Biópsia de orelha,"395,5",14/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6751157809633,-53.4103505987422,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK168,ATR-0552,NEC14,M,F,"109,5",31/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5683058875048,-54.6339596969699,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK169,ATR-0553,,,EID,"15,6",31/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.4657879506312,-54.0589371950263,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK170,ATR-0554,,,EAD,415,03/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.6836404823444,-54.4231651812123,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK171,ATR-0555,,,EAD,"35,5",03/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.8559941858397,-52.9978135511049,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK173,ATR-0556,,,V,150,04/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-21.6148799027978,-53.7161476611256,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK174,ATR-0557,,,EID,"874,5",04/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-21.5531272412164,-54.1432902026416,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK178,ATR-0558,,,V,1010,06/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4494562970846,-53.0396293755809,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK179,ATR-0559,,,V,885,06/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.43355698833,-53.9863301001297,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK180,ATR-0560,,F,F,1384,06/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.3397304970204,-56.1733133081723,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK182,ATR-0561,NEC15,F,F,548,10/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.458699710113,-55.2607695272073,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK183,ATR-0562,,,F,496,10/04/17,Tamandua ,Tamandua tetradactyla,Tamanduá Mirim,-20.4893875803146,-55.2846485151113,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
RK184,ATR-0563,,F,F,393.5,10/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamanduá Bandeira,-20.5059600083301,-55.7111793722221,6/20/2017,,Campo Grande,MS,Brasil,pele,Etanol,"Desbiez, A.","Barragán, C"
