359,ATR-0469,-,M,-,104.5,11/30/2013,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,BR262 -Ponte Rio Paraguai,Campo Grande,MS,pele,Etanol,Desbiez A.,Fischer E,,,,,,,,,,,,,,
RK003,ATR-0470,-,-,-,112.5,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK004,ATR-0471,-,-,-,,,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK005,ATR-0472,NEC01,M,F,907,,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK006,ATR-0473,-,-,-,EID,599.5,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK007,ATR-0474,-,-,-,V,1/25/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK008,ATR-0475,-,-,-,MV,244.5,1/25/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK009,ATR-0476,-,-,M,EID,392,,1/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK010,ATR-0477,NEC02,M,F,,,1/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK011,ATR-0478,NEC03,M,F,928.0,2/3/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK012,ATR-0479,-,,-,EID,329.0,02/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK014,ATR-0480,-,,-,MV,3.2,,02/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK015,ATR-0481,-,,-,MV,271.5,02/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK020,ATR-0482,-,,-,MV,246.5,02/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK024,ATR-0483,-,,-,MV,311.5,02/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK025,ATR-0484,-,,-,MV,937.0,02/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK033,ATR-0485,-,,-,EID,1900.0,02/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK037,ATR-0486,-,,-,EAD,207.0,02/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK040,ATR-0487,-,,-,V,172.0,02/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK042,ATR-0488,-,,-,V,88.0,02/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK043,ATR-0489,NEC04,-,EID,1302.0,2/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,,
RK044,ATR-0490,-,,-,EID,,-,,2/19/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK045,ATR-0491,-,,M,EID,,520.5,1/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK046,ATR-0492,-,,-,V,,197.5,2/20/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK051,ATR-0493,-,,-,V,,486.0,2/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK052,ATR-0494,-,,-,V,,388.0,2/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK059,ATR-0495,NEC05,F,F,,2182.0,2/22/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK066,ATR-0496,-,,M,EID,,1462.0,2/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK087,ATR-0497,NEC06,M,EID,,145.5,2/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK108,ATR-0498,-,,-,EAD,,266.5,03/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK110,ATR-0499,-,,-,EAD,,222.5,03/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK113,ATR-0500,NEC10,F,F,,7.0,,03/11/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK128,ATR-0501,NEC07,M,F,,1688.0,3/13/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK135,ATR-0502,-,,M,EAD,,2126.0,3/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK139,ATR-0503,-,,-,V,,959.0,3/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK141,ATR-0504,NEC08,M,F,,373.0,3/15/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK142,ATR-0505,-,,-,EID,,1179.0,3/16/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK143,ATR-0506,-,,-,EAD,,862.5,3/20/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK145,ATR-0507,NEC12,F,F,,533.5,3/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK146,ATR-0508,-,,-,EAD,,280.0,3/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK148,ATR-0509,-,,F,F,,893.0,3/22/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK149,ATR-0510,-,,-,F,,758.5,3/22/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK156,ATR-0511,-,,-,EID,,1127.0,3/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK163,ATR-0512,-,,-,V,,263.5,3/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK165,ATR-0513,-,,F,V,,601.5,3/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK166,ATR-0514,-,,-,MV,,713.0,3/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK019,ATR-0515,-,,-,V,,323.0,02/06/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK038,ATR-0516,-,,-,MV,,143.5,02/07/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK065,ATR-0517,-,,-,EAD,,1743.0,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK069,ATR-0518,-,,-,MV,,1998.0,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK072,ATR-0519,-,,-,V,,440.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK074,ATR-0520,-,,-,EAD,,653.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK076,ATR-0521,-,,-,V,,754,,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK078,ATR-0522,-,,-,MV,,1738,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK080,ATR-0523,-,,-,EID,,742,,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK081,ATR-0524,-,,-,V,,777.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK082,ATR-0525,-,,-,MV,,252.5,2/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK093,ATR-0526,-,,F,EAD,,177,,03/06/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK095,ATR-0527,-,,-,EAD,,250,,03/06/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK112,ATR-0528,-,,F,F,,603.5,03/08/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK123,ATR-0529,-,,-,EAD,,1211,3/13/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK124,ATR-0530,-,,-,V,,107.5,3/13/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK130,ATR-0531,-,,-,EAD,,173,,3/14/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK136,ATR-0532,-,,-,V,,51.5,3/14/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK137,ATR-0533,-,,-,V,,10.5,3/14/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK158,ATR-0534,-,,-,V,,196.5,3/28/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK159,ATR-0535,-,,F,F,,639,,3/28/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK162,ATR-0536,-,,M,F,,1362,3/29/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB01-CE,ATR-0537,-,,F,Biopsia de orelha,-,,05/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB02-CE,ATR-0538,-,,F,Biopsia de orelha,140.5,05/07/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
TB03-CE,ATR-0539,-,,M,Biopsia de orelha,554,,05/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB04-CE,ATR-0540,-,,M,Biopsia de orelha,383.5,05/09/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
TB05-CE,ATR-0541,-,,F,Biopsia de orelha,372,,5/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB06-CE,ATR-0542,-,,M,Biopsia de orelha,512,,5/16/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB07-CE,ATR-0543,-,,M,Biopsia de orelha,417,,5/16/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB09-CE,ATR-0544,-,,M,Biopsia de orelha,121.5,06/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
TB10-CE,ATR-0545,-,,F,Biopsia de orelha,691.5,06/05/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
TB11-CE,ATR-0546,-,,M,Biopsia de orelha,785,,06/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB12-CE,ATR-0547,-,,F,Biopsia de orelha,611.5,06/08/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
TB13-CE,ATR-0548,-,,F,Biopsia de orelha,910.5,06/09/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
TB14-CE,ATR-0549,-,,M,Biopsia de orelha,301,,06/11/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB15-CE,ATR-0550,-,,M,Biopsia de orelha,394,,6/13/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
TB16-CE,ATR-0551,-,,F,Biopsia de orelha,395.5,6/14/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK168,ATR-0552,NEC14,M,F,,109.5,3/31/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK169,ATR-0553,-,,-,EID,,15.6,3/31/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK170,ATR-0554,-,,-,EAD,,415,,04/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK171,ATR-0555,-,,-,EAD,,35.5,04/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK173,ATR-0556,-,,-,V,,150,,04/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK174,ATR-0557,-,,-,EID,,874.5,04/04/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK178,ATR-0558,-,,-,V,,1010,04/06/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK179,ATR-0559,-,,-,V,,885,,04/06/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK180,ATR-0560,-,,F,F,,1384,04/06/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK182,ATR-0561,NEC15,F,F,,548,,04/10/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK183,ATR-0562,-,,-,F,,496,,04/10/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK184,ATR-0563,-,,F,F,,393.5,04/10/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK186,ATR-0564,-,,-,EID,,148,,04/11/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK187,ATR-0565,-,,M,EAD,,376,,4/13/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK188,ATR-0566,-,,-,EID,,777.5,4/13/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK189,ATR-0567,-,,-,EAD,,1506,4/15/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK190,ATR-0568,-,,-,EAD,,47,,4/15/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK191,ATR-0569,-,,-,V,,81.5,4/18/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK192,ATR-0570,-,,-,EAD,,89.5,4/18/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK193,ATR-0571,-,,-,V,,186,,4/19/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK194,ATR-0572,-,,-,EAD,,402,,4/19/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK195,ATR-0573,-,,-,EAD,,84,,4/21/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK197,ATR-0574,-,,M,EID,,491,,4/24/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK198,ATR-0575,-,,-,V,,151,,4/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK199,ATR-0576,-,,-,V,,6,,4/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK200,ATR-0577,-,,-,EAD,,314.5,4/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK201,ATR-0578,-,,-,EAD,,101,,4/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK202,ATR-0579,NEC16,M,F,,1018,4/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK203,ATR-0580,-,,M,EID,,552,,4/27/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK206,ATR-0581,-,,M,EID,,100.5,4/27/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK209,ATR-0582,-,,-,F,,601,,4/28/2017,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK213,ATR-0583,-,,M,EID,,1229,4/29/2017,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK214,ATR-0584,-,,-,EAD,,220.5,05/02/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK215,ATR-0585,-,,M,EID,,235.5,05/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK216,ATR-0586,-,,-,EID,,26.5,05/02/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK217,ATR-0587,-,,M,EAD,,63,,05/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK218,ATR-0588,-,,M,EID,,305.5,05/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK220,ATR-0589,-,,F,EID,,162,,05/03/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK221,ATR-0590,-,,M,EAD,,32.5,05/04/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK222,ATR-0591,-,,-,EAD,,266,,05/09/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,
RK227,ATR-0592,NEC18,M,EAD,,573.5,05/09/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,,
RK228,ATR-0593,-,,-,EAD,,136.5,05/09/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK230,ATR-0594,NEC19,F,F,,5.1,,05/10/17,Tamandua ,Tamandua tetradactyla,Tamandua Mirim,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
RK231,ATR-0595,-,,-,EID,,326.5,05/01/17,Myrmecophaga ,Myrmecophaga tridactyla,Tamandua Bandeira,,Campo Grande,MS,pele,Etanol,Desbiez A.,Barragen C,,,,,,,,,,,,
